net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net1,16200,0.120875,0.048190,0.072685,0.008,138.788,1.000
Net1,16400,0.094482,0.037696,0.056786,0.008,140.443,1.000
Net1,16600,0.118954,0.052517,0.066438,0.008,142.058,1.000
Net1,16800,0.107256,0.037404,0.069851,0.008,143.689,1.000
Net1,17000,0.105489,0.035287,0.070202,0.010,145.412,1.000
Net1,17200,0.110343,0.043131,0.067212,0.008,147.433,1.000
Net1,17400,0.115878,0.043739,0.072139,0.008,149.050,1.000
Net1,17600,0.112795,0.052228,0.060567,0.008,150.653,1.000
Net1,17800,0.096817,0.040168,0.056649,0.008,152.284,1.000
Net1,18000,0.106025,0.035664,0.070361,0.008,153.920,1.000
Net1,18200,0.116767,0.042148,0.074619,0.008,155.537,1.000
Net1,18400,0.104833,0.038512,0.066321,0.012,157.213,1.000
Net1,18600,0.107256,0.038111,0.069145,0.008,159.264,1.000
Net1,18800,0.098308,0.034396,0.063913,0.008,160.859,1.000
Net1,19000,0.125262,0.048261,0.077001,0.008,162.466,1.000
Net1,19200,0.105680,0.045374,0.060307,0.008,164.053,1.000
Net1,19400,0.116214,0.041294,0.074921,0.008,165.664,1.000
Net1,19600,0.108047,0.035560,0.072487,0.008,167.254,1.000
Net1,19800,0.118791,0.053172,0.065619,0.008,168.860,1.000
Net1,20000,0.095875,0.036604,0.059271,0.010,170.869,1.000
Net2,1,2672.955322,2672.953857,0.001370,0.016,0.016,1.000
Net2,200,1053.004272,1046.843506,6.160725,0.010,2.042,1.000
Net2,400,217.145355,209.739807,7.405542,0.010,3.949,1.000
Net2,600,16.855793,10.624211,6.231582,0.009,5.850,1.000
Net2,800,6.932451,3.555704,3.376747,0.010,7.744,1.000
Net2,1000,3.951256,1.752002,2.199254,0.010,9.651,1.000
Net2,1200,3.489384,1.711571,1.777813,0.012,11.919,1.000
Net2,1400,2.359065,0.988628,1.370437,0.009,13.990,1.000
Net2,1600,2.064550,1.173039,0.891511,0.009,15.896,1.000
Net2,1800,1.472212,0.547159,0.925053,0.009,17.810,1.000
Net2,2000,1.331896,0.594012,0.737884,0.009,19.714,1.000
Net2,2200,1.131833,0.501037,0.630796,0.009,21.622,1.000
Net2,2400,0.963522,0.380559,0.582963,0.013,23.824,1.000
Net2,2600,0.833521,0.269978,0.563543,0.010,25.945,1.000
Net2,2800,0.872822,0.420827,0.451995,0.009,27.843,1.000
Net2,3000,0.729263,0.280702,0.448561,0.009,29.761,1.000
Net2,3200,0.563576,0.205399,0.358177,0.009,31.677,1.000
Net2,3400,0.661149,0.252610,0.408538,0.009,33.602,1.000
Net2,3600,0.499766,0.163005,0.336761,0.011,35.788,1.000
Net2,3800,0.780433,0.471169,0.309264,0.009,37.925,1.000
Net2,4000,0.653313,0.374784,0.278529,0.009,39.825,1.000
Net2,4200,0.390701,0.162412,0.228290,0.009,41.736,1.000
Net2,4400,0.417028,0.158405,0.258623,0.009,43.637,1.000
Net2,4600,0.485816,0.270879,0.214937,0.010,45.561,1.000
Net2,4800,0.338566,0.127009,0.211556,0.011,47.724,1.000
Net2,5000,0.355333,0.184354,0.170979,0.010,49.888,1.000
Net2,5200,0.302446,0.127263,0.175184,0.009,51.789,1.000
Net2,5400,0.313226,0.180827,0.132399,0.009,53.695,1.000
