net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net3(),1,0.002169,0.001294,0.000058,0.010,0.010,15.000
Net3(),200,0.149969,0.126710,0.001551,0.009,2.000,15.000
Net3(),400,0.123423,0.108544,0.000992,0.009,3.955,15.000
Net3(),600,0.228968,0.213544,0.001028,0.010,5.891,15.000
Net3(),800,0.096859,0.090401,0.000431,0.010,7.818,15.000
Net3(),1000,0.476013,0.466342,0.000645,0.009,10.259,15.000
Net3(),1200,0.043848,0.035022,0.000588,0.016,12.181,15.000
Net3(),1400,0.017724,0.012619,0.000340,0.010,14.101,15.000
Net3(),1600,0.014444,0.010442,0.000267,0.009,16.030,15.000
Net3(),1800,0.079149,0.073464,0.000379,0.009,17.960,15.000
Net3(),2000,0.065341,0.060330,0.000334,0.009,19.892,15.000
Net3(),2200,0.691980,0.666566,0.001694,0.010,22.286,15.000
Net3(),2400,0.035860,0.032334,0.000235,0.009,24.228,15.000
Net3(),2600,0.185017,0.180481,0.000302,0.009,26.156,15.000
Net3(),2800,0.019311,0.013789,0.000368,0.009,28.077,15.000
Net3(),3000,0.075320,0.070238,0.000339,0.009,30.005,15.000
Net3(),3200,0.200360,0.194371,0.000399,0.009,31.946,15.000
Net3(),3400,0.110187,0.104203,0.000399,0.011,34.360,15.000
Net3(),3600,0.046839,0.043008,0.000255,0.009,36.317,15.000
Net3(),3800,0.454440,0.445437,0.000600,0.010,38.260,15.000
Net3(),4000,0.062456,0.056350,0.000407,0.009,40.193,15.000
Net3(),4200,0.096153,0.091670,0.000299,0.009,42.113,15.000
Net3(),4400,0.168225,0.155992,0.000816,0.014,44.038,15.000
Net3(),4600,0.064434,0.059579,0.000324,0.009,46.468,15.000
Net3(),4800,0.055767,0.048339,0.000495,0.009,48.391,15.000
Net3(),5000,0.022006,0.018037,0.000265,0.009,50.308,15.000
Net3(),5200,0.237609,0.219130,0.001232,0.009,52.242,15.000
Net3(),5400,0.029815,0.024853,0.000331,0.009,54.177,15.000
Net3(),5600,0.109858,0.105715,0.000276,0.014,56.121,15.000
Net3(),5800,0.026369,0.023513,0.000190,0.009,58.550,15.000
Net3(),6000,0.421568,0.413522,0.000536,0.010,60.478,15.000
Net3(),6200,0.026430,0.021462,0.000331,0.009,62.432,15.000
Net3(),6400,0.173719,0.162030,0.000779,0.009,64.349,15.000
Net3(),6600,0.209199,0.191644,0.001170,0.010,66.320,15.000
Net3(),6800,0.038908,0.033606,0.000354,0.011,68.371,15.000
Net3(),7000,0.038491,0.034517,0.000265,0.010,70.807,15.000
Net3(),7200,0.403558,0.396591,0.000464,0.010,72.811,15.000
Net3(),7400,0.020839,0.018164,0.000178,0.009,74.770,15.000
Net3(),7600,0.431843,0.425173,0.000445,0.009,76.688,15.000
Net3(),7800,0.032525,0.029219,0.000220,0.009,78.612,15.000
Net3(),8000,0.226347,0.220723,0.000375,0.015,80.659,15.000
Net3(),8200,0.014246,0.009934,0.000287,0.009,82.960,15.000
Net3(),8400,0.039023,0.035998,0.000202,0.009,84.875,15.000
Net3(),8600,0.050945,0.045153,0.000386,0.009,86.771,15.000
Net3(),8800,0.092847,0.087529,0.000354,0.009,88.692,15.000
Net3(),9000,0.108864,0.104052,0.000321,0.009,90.605,15.000
Net3(),9200,0.367539,0.362404,0.000342,0.011,92.659,15.000
Net3(),9400,0.015310,0.011695,0.000241,0.009,94.965,15.000
Net3(),9600,0.074166,0.071048,0.000208,0.009,96.879,15.000
Net3(),9800,0.058333,0.053906,0.000295,0.009,98.796,15.000
Net3(),10000,0.064349,0.056050,0.000553,0.010,100.717,15.000
Net3(),10200,0.048746,0.044064,0.000312,0.009,102.654,15.000
Net3(),10400,0.092865,0.085807,0.000471,0.012,104.658,15.000
Net3(),10600,0.062476,0.058258,0.000281,0.009,106.984,15.000
Net3(),10800,0.014089,0.010963,0.000208,0.009,108.883,15.000
Net3(),11000,0.092783,0.087145,0.000376,0.014,110.779,15.000
Net3(),11200,0.036542,0.033062,0.000232,0.009,112.674,15.000
Net3(),11400,0.067057,0.062915,0.000276,0.010,114.617,15.000
Net3(),11600,0.024793,0.020913,0.000259,0.013,116.608,15.000
Net3(),11800,0.018090,0.015557,0.000169,0.009,118.959,15.000
Net3(),12000,0.021738,0.019351,0.000159,0.010,120.901,15.000
Net3(),12200,0.064142,0.061208,0.000196,0.010,122.825,15.000
Net3(),12400,0.046206,0.043084,0.000208,0.011,124.736,15.000
Net3(),12600,0.013047,0.010654,0.000160,0.009,126.663,15.000
Net3(),12800,0.057296,0.055112,0.000146,0.015,128.673,15.000
Net3(),13000,0.019031,0.015366,0.000244,0.009,131.035,15.000
Net3(),13200,0.107672,0.104019,0.000243,0.010,133.096,15.000
Net3(),13400,0.043073,0.039943,0.000209,0.010,135.120,15.000
Net3(),13600,0.035587,0.033255,0.000155,0.009,137.099,15.000
Net3(),13800,0.127893,0.116749,0.000743,0.009,139.061,15.000
Net3(),14000,0.070367,0.067145,0.000215,0.012,141.217,15.000
Net3(),14200,0.170379,0.166811,0.000238,0.010,143.519,15.000
Net3(),14400,0.009541,0.007449,0.000139,0.009,145.559,15.000
Net3(),14600,0.025420,0.023385,0.000136,0.011,147.667,15.000
Net3(),14800,0.045611,0.042810,0.000187,0.010,149.703,15.000
Net3(),15000,0.030092,0.027053,0.000203,0.010,151.662,15.000
Net3(),15200,0.017163,0.014977,0.000146,0.016,154.025,15.000
Net3(),15400,0.014835,0.013304,0.000102,0.010,156.168,15.000
Net3(),15600,0.039008,0.036971,0.000136,0.010,158.138,15.000
Net3(),15800,0.018756,0.016991,0.000118,0.010,160.119,15.000
Net3(),16000,0.047343,0.045580,0.000118,0.009,162.080,15.000
Net3(),16200,0.081418,0.074327,0.000473,0.009,164.012,15.000
Net3(),16400,0.034875,0.032794,0.000139,0.013,166.306,15.000
Net3(),16600,0.017952,0.016436,0.000101,0.010,168.394,15.000
Net3(),16800,0.068704,0.067137,0.000104,0.010,170.337,15.000
Net3(),17000,0.017637,0.015850,0.000119,0.009,172.309,15.000
Net3(),17200,0.044767,0.041791,0.000198,0.010,174.264,15.000
Net3(),17400,0.011041,0.009243,0.000120,0.012,176.254,15.000
Net3(),17600,0.024977,0.023579,0.000093,0.011,178.766,15.000
Net3(),17800,0.015722,0.014055,0.000111,0.011,180.732,15.000
Net3(),18000,0.054373,0.052527,0.000123,0.010,182.767,15.000
Net3(),18200,0.031271,0.029295,0.000132,0.010,184.786,15.000
Net3(),18400,0.018630,0.016445,0.000146,0.009,186.771,15.000
Net3(),18600,0.016707,0.015363,0.000090,0.010,188.688,15.000
Net3(),18800,0.014326,0.012999,0.000088,0.009,191.149,15.000
Net3(),19000,0.033019,0.031805,0.000081,0.011,193.094,15.000
Net3(),19200,0.008061,0.007043,0.000068,0.009,195.071,15.000
Net3(),19400,0.020183,0.018897,0.000086,0.009,196.999,15.000
Net3(),19600,0.058812,0.054502,0.000287,0.009,198.930,15.000
Net3(),19800,0.011452,0.010078,0.000092,0.014,200.884,15.000
Net3(),20000,0.006787,0.006000,0.000052,0.009,203.312,15.000
Net3(),20200,0.105304,0.104026,0.000085,0.010,205.254,15.000
Net3(),20400,0.043034,0.041773,0.000084,0.009,207.200,15.000
Net3(),20600,0.008011,0.007159,0.000057,0.010,209.121,15.000
Net3(),20800,0.031421,0.029885,0.000102,0.010,211.036,15.000
Net3(),21000,0.019845,0.018505,0.000089,0.014,213.037,15.000
Net3(),21200,0.027724,0.025765,0.000131,0.009,215.395,15.000
Net3(),21400,0.099329,0.097242,0.000139,0.009,217.317,15.000
Net3(),21600,0.051029,0.049062,0.000131,0.009,219.242,15.000
Net3(),21800,0.008018,0.007014,0.000067,0.009,221.158,15.000
Net3(),22000,0.050998,0.048842,0.000144,0.009,223.078,15.000
Net3(),22200,0.010139,0.009140,0.000067,0.014,225.028,15.000
Net3(),22400,0.044120,0.043183,0.000063,0.009,227.420,15.000
Net3(),22600,0.011365,0.010598,0.000051,0.014,229.332,15.000
Net3(),22800,0.035517,0.033927,0.000106,0.009,231.235,15.000
Net3(),23000,0.008293,0.007433,0.000057,0.009,233.160,15.000
Net3(),23200,0.016593,0.015981,0.000041,0.009,235.100,15.000
Net3(),23400,0.008651,0.007794,0.000057,0.013,237.091,15.000
Net3(),23600,0.022721,0.022133,0.000039,0.009,239.474,15.000
Net3(),23800,0.009992,0.008952,0.000069,0.010,241.380,15.000
Net3(),24000,0.053619,0.052220,0.000093,0.010,243.323,15.000
Net3(),24200,0.032610,0.030972,0.000109,0.009,245.232,15.000
Net3(),24400,0.005985,0.005271,0.000048,0.009,247.160,15.000
Net3(),24600,0.008470,0.007870,0.000040,0.014,249.114,15.000
Net3(),24800,0.015300,0.014622,0.000045,0.010,251.528,15.000
Net3(),25000,0.052187,0.050637,0.000103,0.009,253.423,15.000
Net3(),25200,0.004544,0.003922,0.000041,0.009,255.352,15.000
Net3(),25400,0.026729,0.025732,0.000067,0.009,257.251,15.000
Net3(),25600,0.009321,0.008788,0.000036,0.009,259.170,15.000
Net3(),25800,0.059617,0.058870,0.000050,0.012,261.113,15.000
Net3(),26000,0.004385,0.003777,0.000041,0.010,263.529,15.000
Net3(),26200,0.011483,0.010995,0.000033,0.011,265.462,15.000
Net3(),26400,0.029751,0.027437,0.000154,0.009,267.388,15.000
Net3(),26600,0.005546,0.004378,0.000078,0.009,269.318,15.000
Net3(),26800,0.003565,0.003071,0.000033,0.011,271.226,15.000
Net3(),27000,0.006274,0.005734,0.000036,0.015,273.207,15.000
Net3(),27200,0.010116,0.009454,0.000044,0.009,275.586,15.000
Net3(),27400,0.006215,0.005812,0.000027,0.009,277.491,15.000
Net3(),27600,0.009233,0.008481,0.000050,0.010,279.411,15.000
Net3(),27800,0.009674,0.008931,0.000050,0.009,281.316,15.000
Net3(),28000,0.011452,0.010941,0.000034,0.009,283.201,15.000
Net3(),28200,0.007537,0.006720,0.000054,0.016,285.130,15.000
Net3(),28400,0.007586,0.006859,0.000048,0.011,287.562,15.000
Net3(),28600,0.005480,0.004784,0.000046,0.009,289.448,15.000
Net3(),28800,0.015043,0.014510,0.000035,0.009,291.371,15.000
Net3(),29000,0.005559,0.005120,0.000029,0.009,293.281,15.000
Net3(),29200,0.054440,0.053287,0.000077,0.010,295.189,15.000
Net3(),29400,0.004210,0.003884,0.000022,0.010,297.122,15.000
Net3(),29600,0.008343,0.007715,0.000042,0.010,299.535,15.000
Net3(),29800,0.010956,0.010483,0.000032,0.009,301.460,15.000
Net3(),30000,0.007823,0.007235,0.000039,0.009,303.420,15.000
Net3(),30200,0.007765,0.007400,0.000024,0.009,305.322,15.000
Net3(),30400,0.014259,0.013753,0.000034,0.009,307.246,15.000
Net3(),30600,0.004284,0.004018,0.000018,0.009,309.140,15.000
Net3(),30800,0.011449,0.011025,0.000028,0.009,311.573,15.000
Net3(),31000,0.004514,0.004135,0.000025,0.010,313.484,15.000
Net3(),31200,0.004488,0.003955,0.000036,0.009,315.378,15.000
Net3(),31400,0.003441,0.002979,0.000031,0.009,317.304,15.000
Net3(),31600,0.005749,0.005419,0.000022,0.009,319.226,15.000
Net3(),31800,0.003150,0.002738,0.000027,0.009,321.145,15.000
Net3(),32000,0.004273,0.004012,0.000017,0.009,323.530,15.000
Net3(),32200,0.005166,0.004926,0.000016,0.009,325.452,15.000
Net3(),32400,0.004979,0.004613,0.000024,0.009,327.371,15.000
Net3(),32600,0.005084,0.004820,0.000018,0.010,329.293,15.000
Net3(),32800,0.003833,0.003481,0.000023,0.010,331.221,15.000
Net3(),33000,0.002862,0.002591,0.000018,0.009,333.171,15.000
Net3(),33200,0.004860,0.004563,0.000020,0.009,335.578,15.000
Net3(),33400,0.004561,0.004228,0.000022,0.010,337.481,15.000
Net3(),33600,0.003793,0.003381,0.000027,0.009,339.389,15.000
Net3(),33800,0.009134,0.008757,0.000025,0.009,341.287,15.000
Net3(),34000,0.003725,0.003342,0.000026,0.009,343.170,15.000
Net3(),34200,0.003720,0.003516,0.000014,0.009,345.081,15.000
Net3(),34400,0.004326,0.004029,0.000020,0.009,347.481,15.000
Net3(),34600,0.001848,0.001582,0.000018,0.009,349.404,15.000
Net3(),34800,0.005188,0.004815,0.000025,0.009,351.302,15.000
Net3(),35000,0.003043,0.002687,0.000024,0.009,353.214,15.000
Net3(),35200,0.002936,0.002699,0.000016,0.009,355.125,15.000
Net3(),35400,0.002278,0.002028,0.000017,0.010,357.035,15.000
Net3(),35600,0.002137,0.001922,0.000014,0.009,359.459,15.000
Net3(),35800,0.002323,0.002114,0.000014,0.009,361.356,15.000
Net3(),36000,0.004366,0.004074,0.000019,0.009,363.287,15.000
Net3(),36200,0.002713,0.002454,0.000017,0.010,365.202,15.000
Net3(),36400,0.002283,0.001993,0.000019,0.009,367.112,15.000
Net3(),36600,0.002939,0.002692,0.000016,0.009,369.032,15.000
Net3(),36800,0.002421,0.002063,0.000024,0.013,371.460,15.000
Net3(),37000,0.003125,0.002902,0.000015,0.009,373.363,15.000
Net3(),37200,0.002414,0.002215,0.000013,0.010,375.317,15.000
Net3(),37400,0.001933,0.001708,0.000015,0.009,377.261,15.000
Net3(),37600,0.002994,0.002706,0.000019,0.010,379.207,15.000
Net3(),37800,0.002442,0.002271,0.000011,0.010,381.162,15.000
Net3(),38000,0.001503,0.001228,0.000018,0.010,383.620,15.000
Net3(),38200,0.003123,0.002930,0.000013,0.009,385.605,15.000
Net3(),38400,0.001730,0.001541,0.000013,0.010,387.555,15.000
Net3(),38600,0.002118,0.001894,0.000015,0.009,389.531,15.000
Net3(),38800,0.001849,0.001653,0.000013,0.009,391.480,15.000
Net3(),39000,0.001924,0.001766,0.000011,0.009,393.428,15.000
Net3(),39200,0.002464,0.002309,0.000010,0.009,395.852,15.000
Net3(),39400,0.002222,0.001988,0.000016,0.009,397.775,15.000
Net3(),39600,0.001742,0.001578,0.000011,0.009,399.698,15.000
Net3(),39800,0.001578,0.001390,0.000013,0.009,401.604,15.000
Net3(),40000,0.002011,0.001766,0.000016,0.010,403.536,15.000
Net3(),40200,0.001936,0.001753,0.000012,0.009,405.451,15.000
Net3(),40400,0.001737,0.001533,0.000014,0.014,407.889,15.000
Net3(),40600,0.001535,0.001371,0.000011,0.009,409.802,15.000
Net3(),40800,0.001463,0.001289,0.000012,0.010,411.766,15.000
Net3(),41000,0.001723,0.001538,0.000012,0.011,413.731,15.000
Net3(),41200,0.001465,0.001245,0.000015,0.009,415.686,15.000
Net3(),41400,0.001349,0.001169,0.000012,0.013,417.640,15.000
Net3(),41600,0.001433,0.001318,0.000008,0.010,420.143,15.000
Net3(),41800,0.001213,0.001035,0.000012,0.010,422.121,15.000
Net3(),42000,0.001324,0.001182,0.000010,0.010,424.103,15.000
Net3(),42200,0.001616,0.001448,0.000011,0.010,426.079,15.000
Net3(),42400,0.001585,0.001382,0.000014,0.010,428.036,15.000
Net3(),42600,0.001543,0.001396,0.000010,0.012,430.098,15.000
Net3(),42800,0.001213,0.001064,0.000010,0.009,432.465,15.000
Net3(),43000,0.001427,0.001256,0.000011,0.010,434.418,15.000
Net3(),43200,0.001118,0.000956,0.000011,0.009,436.390,15.000
Net3(),43400,0.001225,0.001009,0.000014,0.009,438.345,15.000
Net3(),43600,0.001113,0.000947,0.000011,0.010,440.325,15.000
Net3(),43800,0.001016,0.000878,0.000009,0.012,442.407,15.000
Net3(),44000,0.000993,0.000864,0.000009,0.010,444.747,15.000
Net3(),44200,0.001252,0.001098,0.000010,0.010,446.680,15.000
Net3(),44400,0.001143,0.000996,0.000010,0.010,448.635,15.000
Net3(),44600,0.001195,0.001009,0.000012,0.009,450.607,15.000
Net3(),44800,0.001041,0.000864,0.000012,0.015,452.523,15.000
Net3(),45000,0.000972,0.000828,0.000010,0.013,454.664,15.000
Net3(),45200,0.001063,0.000916,0.000010,0.010,456.982,15.000
Net3(),45400,0.000993,0.000840,0.000010,0.009,458.951,15.000
Net3(),45600,0.001055,0.000905,0.000010,0.010,460.911,15.000
Net3(),45800,0.001113,0.000978,0.000009,0.009,462.853,15.000
Net3(),46000,0.001095,0.000929,0.000011,0.010,464.841,15.000
Net3(),46200,0.001150,0.000998,0.000010,0.011,467.036,15.000
Net3(),46400,0.000991,0.000859,0.000009,0.010,469.303,15.000
Net3(),46600,0.001226,0.001074,0.000010,0.010,471.255,15.000
Net3(),46800,0.000965,0.000867,0.000007,0.009,473.188,15.000
Net3(),47000,0.001045,0.000906,0.000009,0.010,475.144,15.000
Net3(),47200,0.000919,0.000799,0.000008,0.009,477.082,15.000
Net3(),47400,0.000953,0.000818,0.000009,0.012,479.323,15.000
Net3(),47600,0.001113,0.000959,0.000010,0.009,481.483,15.000
Net3(),47800,0.001109,0.000989,0.000008,0.010,483.437,15.000
Net3(),48000,0.000941,0.000814,0.000008,0.009,485.390,15.000
Net3(),48200,0.000971,0.000818,0.000010,0.009,487.330,15.000
Net3(),48400,0.000995,0.000872,0.000008,0.009,489.239,15.000
Net3(),48600,0.000930,0.000784,0.000010,0.012,491.488,15.000
