net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net3(),18000,0.082077,0.063466,0.186102,0.009,190.965,0.100
Net3(),18200,0.078023,0.057647,0.203765,0.015,193.374,0.100
Net3(),18400,0.091630,0.074338,0.172922,0.009,195.328,0.100
Net3(),18600,0.033203,0.015705,0.174981,0.009,197.274,0.100
Net3(),18800,0.041274,0.024657,0.166173,0.010,199.186,0.100
Net3(),19000,0.072065,0.053061,0.190042,0.009,201.125,0.100
Net3(),19200,0.064585,0.048997,0.155872,0.010,203.026,0.100
Net3(),19400,0.043651,0.025108,0.185439,0.015,205.411,0.100
Net3(),19600,0.027274,0.009880,0.173937,0.011,207.431,0.100
Net3(),19800,0.052550,0.035612,0.169381,0.009,209.353,0.100
Net3(),20000,0.035926,0.021937,0.139886,0.009,211.281,0.100
Net3(),20200,0.059201,0.042711,0.164898,0.014,213.195,0.100
Net3(),20400,0.059387,0.042049,0.173380,0.009,215.090,0.100
Net3(),20600,0.202215,0.188445,0.137705,0.015,217.499,0.100
Net3(),20800,0.042662,0.026715,0.159467,0.009,219.480,0.100
Net3(),21000,0.047497,0.032550,0.149473,0.009,221.367,0.100
Net3(),21200,0.055316,0.042317,0.129982,0.009,223.295,0.100
Net3(),21400,0.088836,0.073786,0.150495,0.009,225.218,0.100
Net3(),21600,0.038149,0.023318,0.148313,0.009,227.165,0.100
Net3(),21800,0.103456,0.087988,0.154681,0.011,229.529,0.100
Net3(),22000,0.101112,0.085562,0.155500,0.010,231.539,0.100
Net3(),22200,0.029035,0.014150,0.148852,0.009,233.456,0.100
Net3(),22400,0.157152,0.142059,0.150935,0.009,235.399,0.100
Net3(),22600,0.033304,0.020730,0.125738,0.009,237.336,0.100
Net3(),22800,0.033201,0.019377,0.138237,0.009,239.233,0.100
Net3(),23000,0.045782,0.031645,0.141368,0.014,241.577,0.100
Net3(),23200,0.080106,0.066767,0.133397,0.009,243.606,0.100
Net3(),23400,0.020541,0.008297,0.122437,0.010,245.511,0.100
Net3(),23600,0.033604,0.020966,0.126380,0.009,247.397,0.100
Net3(),23800,0.027910,0.014004,0.139062,0.009,249.299,0.100
Net3(),24000,0.035562,0.020307,0.152543,0.009,251.200,0.100
Net3(),24200,0.054013,0.040674,0.133390,0.011,253.465,0.100
Net3(),24400,0.082175,0.068714,0.134611,0.009,255.527,0.100
Net3(),24600,0.027694,0.014636,0.130578,0.010,257.458,0.100
Net3(),24800,0.053601,0.040696,0.129052,0.009,259.364,0.100
Net3(),25000,0.030958,0.018169,0.127893,0.009,261.298,0.100
Net3(),25200,0.030127,0.017457,0.126706,0.009,263.216,0.100
Net3(),25400,0.021294,0.008749,0.125452,0.012,265.490,0.100
Net3(),25600,0.028039,0.014574,0.134648,0.009,267.623,0.100
Net3(),25800,0.019180,0.007484,0.116963,0.009,269.557,0.100
Net3(),26000,0.051016,0.038618,0.123981,0.009,271.482,0.100
Net3(),26200,0.018882,0.007658,0.112240,0.009,273.389,0.100
Net3(),26400,0.059810,0.049452,0.103582,0.010,275.315,0.100
Net3(),26600,0.074249,0.063761,0.104875,0.013,277.596,0.100
Net3(),26800,0.032221,0.018331,0.138893,0.015,279.652,0.100
Net3(),27000,0.024117,0.013795,0.103222,0.009,281.577,0.100
Net3(),27200,0.031621,0.020872,0.107492,0.009,283.477,0.100
Net3(),27400,0.025701,0.015142,0.105596,0.009,285.385,0.100
Net3(),27600,0.023272,0.012399,0.108728,0.009,287.313,0.100
Net3(),27800,0.020644,0.008686,0.119583,0.014,289.571,0.100
Net3(),28000,0.047246,0.036719,0.105264,0.010,291.625,0.100
Net3(),28200,0.018925,0.009392,0.095333,0.009,293.527,0.100
Net3(),28400,0.055918,0.044714,0.112039,0.009,295.417,0.100
Net3(),28600,0.031802,0.019250,0.125521,0.010,297.300,0.100
Net3(),28800,0.026589,0.016407,0.101821,0.009,299.193,0.100
Net3(),29000,0.021697,0.011093,0.106036,0.011,301.356,0.100
Net3(),29200,0.021144,0.011528,0.096162,0.009,303.500,0.100
Net3(),29400,0.017207,0.007313,0.098942,0.009,305.405,0.100
Net3(),29600,0.021522,0.011874,0.096479,0.009,307.320,0.100
Net3(),29800,0.042045,0.032090,0.099553,0.009,309.241,0.100
Net3(),30000,0.028408,0.016739,0.116698,0.009,311.161,0.100
Net3(),30200,0.020302,0.009680,0.106219,0.011,313.330,0.100
Net3(),30400,0.018112,0.008436,0.096767,0.009,315.457,0.100
Net3(),30600,0.022145,0.012871,0.092745,0.012,317.366,0.100
Net3(),30800,0.022766,0.012934,0.098326,0.009,319.278,0.100
Net3(),31000,0.017627,0.007547,0.100802,0.016,321.201,0.100
Net3(),31200,0.029937,0.018679,0.112580,0.010,323.097,0.100
Net3(),31400,0.016462,0.005099,0.113626,0.011,325.263,0.100
Net3(),31600,0.048812,0.039240,0.095717,0.013,327.425,0.100
Net3(),31800,0.018334,0.008815,0.095192,0.009,329.329,0.100
Net3(),32000,0.018952,0.009143,0.098099,0.009,331.248,0.100
Net3(),32200,0.019519,0.009747,0.097716,0.009,333.147,0.100
Net3(),32400,0.019618,0.010333,0.092850,0.010,335.050,0.100
Net3(),32600,0.016741,0.007260,0.094805,0.011,337.197,0.100
Net3(),32800,0.021262,0.012298,0.089642,0.009,339.371,0.100
Net3(),33000,0.013910,0.005137,0.087730,0.009,341.297,0.100
Net3(),33200,0.016166,0.005701,0.104645,0.009,343.220,0.100
Net3(),33400,0.016504,0.007244,0.092598,0.010,345.158,0.100
Net3(),33600,0.019914,0.009560,0.103542,0.009,347.077,0.100
Net3(),33800,0.043618,0.035484,0.081343,0.013,349.274,0.100
Net3(),34000,0.014076,0.005074,0.090027,0.011,351.436,0.100
Net3(),34200,0.015245,0.006920,0.083251,0.009,353.390,0.100
Net3(),34400,0.014549,0.006150,0.083984,0.009,355.333,0.100
Net3(),34600,0.016954,0.007627,0.093265,0.009,357.261,0.100
Net3(),34800,0.015849,0.006778,0.090716,0.009,359.213,0.100
Net3(),35000,0.013644,0.005297,0.083467,0.011,361.473,0.100
Net3(),35200,0.015813,0.006865,0.089475,0.009,363.614,0.100
Net3(),35400,0.021612,0.012135,0.094774,0.010,365.536,0.100
Net3(),35600,0.013861,0.004502,0.093583,0.009,367.452,0.100
Net3(),35800,0.015527,0.006051,0.094759,0.009,369.377,0.100
Net3(),36000,0.016034,0.007538,0.084960,0.009,371.306,0.100
Net3(),36200,0.014681,0.005407,0.092744,0.011,373.483,0.100
Net3(),36400,0.015248,0.006185,0.090632,0.010,375.623,0.100
Net3(),36600,0.015961,0.007233,0.087283,0.011,377.534,0.100
Net3(),36800,0.014075,0.004748,0.093271,0.010,379.449,0.100
Net3(),37000,0.017622,0.008752,0.088696,0.010,381.369,0.100
Net3(),37200,0.021170,0.011938,0.092317,0.009,383.275,0.100
Net3(),37400,0.013432,0.004458,0.089741,0.012,385.435,0.100
Net3(),37600,0.017817,0.007912,0.099053,0.009,387.600,0.100
Net3(),37800,0.015051,0.004899,0.101513,0.010,389.506,0.100
Net3(),38000,0.015819,0.006659,0.091597,0.011,391.433,0.100
Net3(),38200,0.013910,0.005358,0.085523,0.009,393.343,0.100
Net3(),38400,0.012525,0.004014,0.085112,0.009,395.273,0.100
Net3(),38600,0.012823,0.004222,0.086015,0.013,397.451,0.100
Net3(),38800,0.012416,0.004636,0.077799,0.009,399.650,0.100
Net3(),39000,0.012361,0.004439,0.079218,0.010,401.582,0.100
Net3(),39200,0.012250,0.004973,0.072766,0.009,403.486,0.100
Net3(),39400,0.014355,0.005385,0.089703,0.009,405.388,0.100
Net3(),39600,0.012209,0.004094,0.081152,0.009,407.287,0.100
Net3(),39800,0.012593,0.004619,0.079749,0.011,409.486,0.100
Net3(),40000,0.013185,0.005052,0.081329,0.009,411.665,0.100
Net3(),40200,0.013172,0.004484,0.086876,0.009,413.570,0.100
Net3(),40400,0.011729,0.004539,0.071898,0.009,415.498,0.100
Net3(),40600,0.011842,0.003301,0.085406,0.009,417.418,0.100
Net3(),40800,0.013801,0.004923,0.088777,0.009,419.338,0.100
Net3(),41000,0.010805,0.003626,0.071791,0.011,421.499,0.100
Net3(),41200,0.012580,0.003878,0.087015,0.010,423.665,0.100
Net3(),41400,0.013150,0.004942,0.082080,0.009,425.581,0.100
Net3(),41600,0.012080,0.003712,0.083680,0.009,427.480,0.100
Net3(),41800,0.012031,0.003781,0.082496,0.009,429.381,0.100
Net3(),42000,0.012149,0.003757,0.083923,0.009,431.271,0.100
Net3(),42200,0.013345,0.004673,0.086717,0.011,433.390,0.100
Net3(),42400,0.011819,0.004437,0.073822,0.009,435.571,0.100
Net3(),42600,0.011774,0.003593,0.081807,0.010,437.450,0.100
Net3(),42800,0.011562,0.003419,0.081422,0.009,439.392,0.100
Net3(),43000,0.012291,0.004486,0.078048,0.010,441.312,0.100
Net3(),43200,0.010540,0.003509,0.070314,0.010,443.221,0.100
Net3(),43400,0.011824,0.003265,0.085597,0.011,445.364,0.100
Net3(),43600,0.013098,0.004130,0.089688,0.010,447.571,0.100
Net3(),43800,0.010161,0.002240,0.079211,0.009,449.493,0.100
Net3(),44000,0.010809,0.002696,0.081129,0.009,451.416,0.100
Net3(),44200,0.010915,0.003448,0.074665,0.009,453.327,0.100
Net3(),44400,0.012774,0.003885,0.088889,0.009,455.226,0.100
Net3(),44600,0.012106,0.003254,0.088521,0.011,457.355,0.100
Net3(),44800,0.010713,0.002874,0.078391,0.010,459.536,0.100
Net3(),45000,0.010416,0.002818,0.075976,0.011,461.440,0.100
Net3(),45200,0.011012,0.002567,0.084445,0.009,463.365,0.100
Net3(),45400,0.011251,0.003063,0.081879,0.009,465.280,0.100
Net3(),45600,0.011471,0.003169,0.083026,0.009,467.189,0.100
Net3(),45800,0.010338,0.002972,0.073655,0.011,469.367,0.100
Net3(),46000,0.011475,0.002683,0.087915,0.009,471.575,0.100
Net3(),46200,0.010336,0.003410,0.069267,0.009,473.502,0.100
Net3(),46400,0.009661,0.002270,0.073914,0.011,475.443,0.100
Net3(),46600,0.011788,0.003131,0.086577,0.010,477.371,0.100
Net3(),46800,0.010158,0.002619,0.075390,0.010,479.312,0.100
Net3(),47000,0.010989,0.003475,0.075136,0.011,481.452,0.100
Net3(),47200,0.010642,0.003193,0.074489,0.009,483.614,0.100
Net3(),47400,0.011704,0.004006,0.076987,0.010,485.539,0.100
Net3(),47600,0.010696,0.002744,0.079521,0.009,487.462,0.100
Net3(),47800,0.011131,0.003340,0.077909,0.010,489.371,0.100
Net3(),48000,0.008697,0.002384,0.063126,0.009,491.295,0.100
Net3(),48200,0.009970,0.002599,0.073701,0.012,493.421,0.100
Net3(),48400,0.010149,0.003109,0.070398,0.009,495.612,0.100
Net3(),48600,0.010508,0.002578,0.079303,0.010,497.539,0.100
Net3(),48800,0.009061,0.002191,0.068696,0.009,499.490,0.100
Net3(),49000,0.011472,0.004046,0.074254,0.009,501.412,0.100
Net3(),49200,0.010345,0.002253,0.080913,0.010,503.332,0.100
Net3(),49400,0.010956,0.002240,0.087158,0.011,505.502,0.100
Net3(),49600,0.010291,0.002462,0.078287,0.010,507.702,0.100
Net3(),49800,0.012017,0.004632,0.073856,0.009,509.631,0.100
Net3(),50000,0.010096,0.002510,0.075852,0.009,511.547,0.100
