net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight;;;;;;;;
Net1,1,0.035779,0.010013,0.025765,0.009,0.009,1.000;;;;;;;;
Net1,200,0.041600,0.012635,0.028965,0.013,2.140,1.000;;;;;;;;
Net1,400,0.041026,0.014316,0.026710,0.008,3.985,1.000;;;;;;;;
Net1,600,0.046167,0.020531,0.025636,0.008,5.710,1.000;;;;;;;;
Net1,800,0.054936,0.028797,0.026138,0.008,7.392,1.000;;;;;;;;
Net1,1000,0.056323,0.031347,0.024976,0.008,9.098,1.000;;;;;;;;
Net1,1200,0.070367,0.045554,0.024812,0.008,10.798,1.000;;;;;;;;
Net1,1400,0.105389,0.081549,0.023840,0.008,12.489,1.000;;;;;;;;
Net1,1600,0.061734,0.036326,0.025408,0.008,14.684,1.000;;;;;;;;
Net1,1800,0.054691,0.030124,0.024567,0.009,16.368,1.000;;;;;;;;
Net1,2000,0.043162,0.021078,0.022084,0.009,18.035,1.000;;;;;;;;
Net1,2200,0.045337,0.023327,0.022010,0.009,19.722,1.000;;;;;;;;
Net1,2400,0.107623,0.085277,0.022346,0.010,21.425,1.000;;;;;;;;
Net1,2600,0.068106,0.046818,0.021288,0.008,23.116,1.000;;;;;;;;
Net1,2800,0.038696,0.017164,0.021532,0.010,24.886,1.000;;;;;;;;
Net1,3000,0.048863,0.027619,0.021244,0.008,26.986,1.000;;;;;;;;
Net1,3200,0.055082,0.035288,0.019794,0.008,28.670,1.000;;;;;;;;
Net1,3400,0.041825,0.022594,0.019231,0.008,30.376,1.000;;;;;;;;
Net1,3600,0.084574,0.064350,0.020224,0.009,32.053,1.000;;;;;;;;
Net1,3800,0.061727,0.042373,0.019355,0.008,33.718,1.000;;;;;;;;
Net1,4000,0.048547,0.028315,0.020232,0.008,35.418,1.000;;;;;;;;
Net1,4200,0.050735,0.031163,0.019571,0.010,37.271,1.000;;;;;;;;
Net1,4400,0.037903,0.019584,0.018319,0.008,39.278,1.000;;;;;;;;
Net1,4600,0.033953,0.016411,0.017542,0.008,40.943,1.000;;;;;;;;
Net1,4800,0.040423,0.021393,0.019030,0.008,42.626,1.000;;;;;;;;
Net1,5000,0.101216,0.083654,0.017562,0.008,44.301,1.000;;;;;;;;
Net1,5200,0.036031,0.018565,0.017466,0.008,45.994,1.000;;;;;;;;
Net1,5400,0.032284,0.015760,0.016525,0.010,47.732,1.000;;;;;;;;
Net1,5600,0.045834,0.029802,0.016032,0.014,49.748,1.000;;;;;;;;
Net1,5800,0.034042,0.017161,0.016881,0.008,51.719,1.000;;;;;;;;
Net1,6000,0.037350,0.021363,0.015987,0.008,53.411,1.000;;;;;;;;
Net1,6200,0.030275,0.014588,0.015687,0.008,55.114,1.000;;;;;;;;
Net1,6400,0.045465,0.029868,0.015598,0.011,56.825,1.000;;;;;;;;
Net1,6600,0.032780,0.018923,0.013857,0.008,58.527,1.000;;;;;;;;
Net1,6800,0.126115,0.110136,0.015979,0.008,60.224,1.000;;;;;;;;
Net1,7000,0.031637,0.016688,0.014948,0.010,62.339,1.000;;;;;;;;
Net1,7200,0.030718,0.015722,0.014996,0.008,64.399,1.000;;;;;;;;
Net1,7400,0.031650,0.016583,0.015067,0.011,66.216,1.000;;;;;;;;
Net1,7600,0.036136,0.022220,0.013916,0.008,67.911,1.000;;;;;;;;
Net1,7800,0.028078,0.015463,0.012615,0.009,69.622,1.000;;;;;;;;
Net1,8000,0.027127,0.014211,0.012916,0.009,71.409,1.000;;;;;;;;
Net1,8200,0.029487,0.017534,0.011954,0.012,73.310,1.000;;;;;;;;
Net1,8400,0.028135,0.014387,0.013748,0.009,75.433,1.000;;;;;;;;
Net1,8600,0.027062,0.012966,0.014097,0.009,77.131,1.000;;;;;;;;
Net1,8800,0.023755,0.011430,0.012325,0.008,78.862,1.000;;;;;;;;
Net1,9000,0.025109,0.012904,0.012205,0.008,80.564,1.000;;;;;;;;
Net1,9200,0.027002,0.014815,0.012187,0.008,82.259,1.000;;;;;;;;
Net1,9400,0.027986,0.015742,0.012243,0.008,83.944,1.000;;;;;;;;
Net1,9600,0.028138,0.015713,0.012425,0.014,85.901,1.000;;;;;;;;
Net1,9800,0.028933,0.018028,0.010905,0.008,87.927,1.000;;;;;;;;
Net1,10000,0.025172,0.013164,0.012008,0.008,89.640,1.000;;;;;;;;
Net1,10200,0.024244,0.012581,0.011664,0.009,91.410,1.000;;;;;;;;
Net1,10400,0.022582,0.012090,0.010492,0.008,93.133,1.000;;;;;;;;
Net1,10600,0.023594,0.011935,0.011660,0.009,94.867,1.000;;;;;;;;
Net1,10800,0.024011,0.013595,0.010416,0.008,96.589,1.000;;;;;;;;
Net1,11000,0.024375,0.012586,0.011789,0.015,98.741,1.000;;;;;;;;
Net1,11200,0.024417,0.012628,0.011789,0.009,100.593,1.000;;;;;;;;
Net1,11400,0.022732,0.011148,0.011584,0.008,102.315,1.000;;;;;;;;
Net1,11600,0.022850,0.012292,0.010558,0.010,104.054,1.000;;;;;;;;
Net1,11800,0.021630,0.011241,0.010389,0.008,105.798,1.000;;;;;;;;
Net1,12000,0.020615,0.010217,0.010398,0.008,107.508,1.000;;;;;;;;
Net1,12200,0.021547,0.011229,0.010318,0.010,109.287,1.000;;;;;;;;
Net1,12400,0.020615,0.010345,0.010270,0.008,111.456,1.000;;;;;;;;
Net1,12600,0.020474,0.009926,0.010548,0.008,113.194,1.000;;;;;;;;
Net1,12800,0.019975,0.009305,0.010670,0.008,114.904,1.000;;;;;;;;
Net1,13000,0.020808,0.010401,0.010407,0.008,116.639,1.000;;;;;;;;
Net1,13200,0.021055,0.010355,0.010701,0.008,118.413,1.000;;;;;;;;
Net1,13400,0.019065,0.009490,0.009574,0.008,120.138,1.000;;;;;;;;
Net1,13600,0.020145,0.010339,0.009806,0.010,122.104,1.000;;;;;;;;
Net1,13800,0.018906,0.008935,0.009971,0.008,124.115,1.000;;;;;;;;
Net1,14000,0.019624,0.010131,0.009493,0.009,125.782,1.000;;;;;;;;
Net1,14200,0.019654,0.009326,0.010327,0.008,127.449,1.000;;;;;;;;
Net1,14400,0.018497,0.008674,0.009822,0.008,129.173,1.000;;;;;;;;
Net1,14600,0.018150,0.008086,0.010064,0.008,130.888,1.000;;;;;;;;
Net1,14800,0.018107,0.008431,0.009676,0.009,132.596,1.000;;;;;;;;
Net1,15000,0.018343,0.008431,0.009912,0.013,134.573,1.000;;;;;;;;
Net1,15200,0.018980,0.009779,0.009201,0.008,136.482,1.000;;;;;;;;
Net1,15400,0.017599,0.008543,0.009056,0.009,138.184,1.000;;;;;;;;
Net1,15600,0.015973,0.006890,0.009083,0.008,139.838,1.000;;;;;;;;
Net1,15800,0.017205,0.007797,0.009407,0.009,141.523,1.000;;;;;;;;
Net1,16000,0.018063,0.008885,0.009178,0.008,143.231,1.000;;;;;;;;
Net1,16200,0.017195,0.007757,0.009438,0.008,144.925,1.000;;;;;;;;
Net1,16400,0.016395,0.007346,0.009048,0.012,147.017,1.000;;;;;;;;
Net1,16600,0.017611,0.008072,0.009539,0.008,148.836,1.000;;;;;;;;
Net1,16800,0.017821,0.008670,0.009150,0.008,150.529,1.000;;;;;;;;
Net1,17000,0.016965,0.007802,0.009163,0.008,152.210,1.000;;;;;;;;
Net1,17200,0.017385,0.008097,0.009288,0.008,153.891,1.000;;;;;;;;
Net1,17400,0.017499,0.007962,0.009536,0.008,155.563,1.000;;;;;;;;
Net1,17600,0.016854,0.007612,0.009242,0.008,157.254,1.000;;;;;;;;
Net1,17800,0.017302,0.008036,0.009265,0.009,159.448,1.000;;;;;;;;
Net1,18000,0.016182,0.007442,0.008739,0.008,161.165,1.000;;;;;;;;
Net1,18200,0.016905,0.007430,0.009475,0.008,162.842,1.000;;;;;;;;
Net1,18400,0.016262,0.007142,0.009120,0.009,164.554,1.000;;;;;;;;
Net1,18600,0.017346,0.008892,0.008454,0.008,166.243,1.000;;;;;;;;
Net1,18800,0.017504,0.008051,0.009453,0.008,167.906,1.000;;;;;;;;
Net1,19000,0.016512,0.007486,0.009026,0.010,169.654,1.000;;;;;;;;
Net1,19200,0.015957,0.007159,0.008798,0.010,171.784,1.000;;;;;;;;
Net1,19400,0.016307,0.007063,0.009244,0.008,173.483,1.000;;;;;;;;
Net1,19600,0.015209,0.006935,0.008274,0.008,175.171,1.000;;;;;;;;
Net1,19800,0.016471,0.007387,0.009084,0.008,176.850,1.000;;;;;;;;
Net1,20000,0.015963,0.006980,0.008983,0.008,178.585,1.000;;;;;;;;
Net2,1,0.035609,0.013265,0.022343,0.011,0.011,1.000;;;;;;;;
Net2,200,0.041779,0.014073,0.027706,0.016,1.974,1.000;;;;;;;;
Net2,400,0.039857,0.015787,0.024070,0.012,4.248,1.000;;;;;;;;
Net2,600,0.037616,0.015072,0.022544,0.011,6.471,1.000;;;;;;;;
Net2,800,0.739271,0.717263,0.022009,0.010,8.466,1.000;;;;;;;;
Net2,1000,0.048409,0.026654,0.021756,0.010,10.454,1.000;;;;;;;;
Net2,1200,0.057061,0.036073,0.020988,0.010,12.453,1.000;;;;;;;;
Net2,1400,0.224623,0.204236,0.020387,0.011,14.460,1.000;;;;;;;;
Net2,1600,0.295097,0.273198,0.021899,0.015,16.919,1.000;;;;;;;;
Net2,1800,0.074281,0.053425,0.020856,0.010,18.938,1.000;;;;;;;;
Net2,2000,0.086540,0.067498,0.019041,0.009,20.909,1.000;;;;;;;;
Net2,2200,0.106246,0.088074,0.018172,0.011,22.941,1.000;;;;;;;;
Net2,2400,0.301673,0.282359,0.019314,0.010,24.939,1.000;;;;;;;;
Net2,2600,0.047047,0.028744,0.018303,0.016,26.932,1.000;;;;;;;;
Net2,2800,0.046539,0.027799,0.018740,0.011,29.472,1.000;;;;;;;;
Net2,3000,0.234618,0.216646,0.017972,0.010,31.448,1.000;;;;;;;;
Net2,3200,0.163203,0.146451,0.016752,0.010,33.455,1.000;;;;;;;;
Net2,3400,0.031827,0.015898,0.015930,0.011,35.443,1.000;;;;;;;;
Net2,3600,0.044588,0.026875,0.017712,0.010,37.428,1.000;;;;;;;;
Net2,3800,0.086846,0.070112,0.016733,0.011,39.546,1.000;;;;;;;;
Net2,4000,0.046901,0.029396,0.017505,0.010,41.935,1.000;;;;;;;;
Net2,4200,0.119620,0.102435,0.017185,0.010,43.918,1.000;;;;;;;;
Net2,4400,0.044864,0.029013,0.015851,0.009,45.896,1.000;;;;;;;;
Net2,4600,0.217412,0.202354,0.015058,0.009,47.873,1.000;;;;;;;;
Net2,4800,0.062717,0.045848,0.016868,0.010,49.845,1.000;;;;;;;;
Net2,5000,0.116367,0.100794,0.015573,0.013,52.052,1.000;;;;;;;;
Net2,5200,0.045820,0.029975,0.015844,0.010,54.357,1.000;;;;;;;;
Net2,5400,0.035086,0.020233,0.014852,0.010,56.337,1.000;;;;;;;;
Net2,5600,0.069364,0.055540,0.013825,0.009,58.343,1.000;;;;;;;;
Net2,5800,0.521776,0.507121,0.014655,0.010,60.348,1.000;;;;;;;;
Net2,6000,0.073323,0.058783,0.014539,0.010,62.343,1.000;;;;;;;;
Net2,6200,0.193137,0.178909,0.014228,0.013,64.655,1.000;;;;;;;;
Net2,6400,0.037094,0.023192,0.013903,0.010,66.862,1.000;;;;;;;;
Net2,6600,0.128829,0.116571,0.012258,0.010,68.872,1.000;;;;;;;;
Net2,6800,0.050174,0.035468,0.014706,0.010,70.894,1.000;;;;;;;;
Net2,7000,0.139177,0.125768,0.013409,0.010,72.912,1.000;;;;;;;;
Net2,7200,0.047164,0.033449,0.013716,0.010,74.918,1.000;;;;;;;;
Net2,7400,0.149536,0.136206,0.013330,0.011,77.448,1.000;;;;;;;;
Net2,7600,0.026294,0.013389,0.012905,0.010,79.455,1.000;;;;;;;;
Net2,7800,0.032633,0.020870,0.011763,0.010,81.498,1.000;;;;;;;;
Net2,8000,0.029979,0.017785,0.012194,0.010,83.526,1.000;;;;;;;;
Net2,8200,0.030320,0.018858,0.011462,0.009,85.555,1.000;;;;;;;;
Net2,8400,0.046174,0.032441,0.013733,0.013,87.596,1.000;;;;;;;;
Net2,8600,0.032574,0.019312,0.013262,0.010,90.074,1.000;;;;;;;;
