net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net1,16200,0.031780,0.011060,0.027626,0.008,149.059,0.750
Net1,16400,0.031208,0.010464,0.027660,0.012,151.332,0.750
Net1,16600,0.034714,0.012858,0.029141,0.009,153.108,0.750
Net1,16800,0.033484,0.012719,0.027687,0.009,154.949,0.750
Net1,17000,0.032712,0.011136,0.028767,0.009,156.750,0.750
Net1,17200,0.033187,0.011744,0.028590,0.008,158.553,0.750
Net1,17400,0.033818,0.011476,0.029790,0.008,160.320,0.750
Net1,17600,0.031927,0.010733,0.028259,0.010,162.351,0.750
Net1,17800,0.032738,0.011726,0.028015,0.008,164.436,0.750
Net1,18000,0.032058,0.011443,0.027487,0.009,166.275,0.750
Net1,18200,0.032741,0.011321,0.028560,0.009,168.063,0.750
Net1,18400,0.031298,0.010806,0.027323,0.009,169.837,0.750
Net1,18600,0.032599,0.012897,0.026270,0.009,171.606,0.750
Net1,18800,0.032928,0.011180,0.028998,0.008,173.396,0.750
Net1,19000,0.031067,0.010532,0.027380,0.008,175.710,0.750
Net1,19200,0.030700,0.011077,0.026163,0.008,177.446,0.750
Net1,19400,0.030575,0.009830,0.027659,0.008,179.169,0.750
Net1,19600,0.029250,0.010117,0.025511,0.009,180.924,0.750
Net1,19800,0.031643,0.010403,0.028320,0.008,182.670,0.750
Net1,20000,0.030341,0.009705,0.027514,0.008,184.419,0.750
Net2,1,0.081766,0.025307,0.075279,0.010,0.010,0.750
Net2,200,0.091936,0.027705,0.085642,0.014,2.300,0.750
Net2,400,0.083665,0.026553,0.076149,0.012,4.708,0.750
Net2,600,0.080977,0.026755,0.072296,0.010,6.713,0.750
Net2,800,0.084711,0.029323,0.073850,0.010,8.735,0.750
Net2,1000,0.108317,0.056790,0.068703,0.010,10.840,0.750
Net2,1200,0.084735,0.034542,0.066924,0.010,12.918,0.750
Net2,1400,0.904412,0.855167,0.065660,0.010,15.505,0.750
Net2,1600,0.122873,0.072280,0.067457,0.010,17.600,0.750
Net2,1800,0.509361,0.461229,0.064175,0.010,19.677,0.750
Net2,2000,0.078715,0.033349,0.060487,0.011,21.725,0.750
Net2,2200,0.110764,0.067749,0.057354,0.013,23.798,0.750
Net2,2400,0.644175,0.600136,0.058718,0.012,26.007,0.750
Net2,2600,0.101166,0.058791,0.056500,0.011,28.482,0.750
Net2,2800,0.075710,0.033202,0.056677,0.011,30.584,0.750
Net2,3000,0.076980,0.037220,0.053013,0.010,32.640,0.750
Net2,3200,0.219241,0.182446,0.049060,0.010,34.686,0.750
Net2,3400,0.285349,0.248417,0.049242,0.010,36.742,0.750
Net2,3600,0.137570,0.096274,0.055061,0.016,39.207,0.750
Net2,3800,0.077939,0.041522,0.048556,0.010,41.426,0.750
Net2,4000,0.094275,0.056314,0.050615,0.012,43.514,0.750
Net2,4200,0.737742,0.700885,0.049142,0.010,45.538,0.750
Net2,4400,0.204943,0.168966,0.047969,0.010,47.625,0.750
Net2,4600,0.212974,0.179027,0.045262,0.014,49.699,0.750
Net2,4800,0.225084,0.189468,0.047487,0.010,52.239,0.750
Net2,5000,0.092817,0.057679,0.046851,0.009,54.317,0.750
Net2,5200,0.636417,0.601510,0.046542,0.010,56.377,0.750
Net2,5400,0.064106,0.030303,0.045071,0.010,58.431,0.750
Net2,5600,0.084045,0.051850,0.042927,0.010,60.499,0.750
Net2,5800,0.452348,0.419894,0.043271,0.012,62.837,0.750
Net2,6000,0.059377,0.027006,0.043161,0.010,65.213,0.750
Net2,6200,0.104386,0.074485,0.039868,0.010,67.281,0.750
Net2,6400,0.064646,0.034175,0.040628,0.010,69.334,0.750
Net2,6600,0.080605,0.053077,0.036705,0.010,71.419,0.750
Net2,6800,0.080566,0.048941,0.042167,0.011,73.462,0.750
