net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net1,1,0.107712,0.031353,0.007636,0.009,0.009,10.000
Net1,200,0.111759,0.042438,0.006932,0.008,1.690,10.000
Net1,400,0.114216,0.048624,0.006559,0.008,3.351,10.000
Net1,600,0.113972,0.054199,0.005977,0.008,5.036,10.000
Net1,800,0.118950,0.064198,0.005475,0.013,7.135,10.000
Net1,1000,0.117801,0.066541,0.005126,0.008,8.923,10.000
Net1,1200,0.125432,0.074126,0.005131,0.008,10.598,10.000
Net1,1400,0.118111,0.074400,0.004371,0.008,12.288,10.000
Net1,1600,0.093347,0.046598,0.004675,0.008,14.025,10.000
Net1,1800,0.145138,0.099942,0.004520,0.008,15.736,10.000
Net1,2000,0.096038,0.056434,0.003960,0.008,17.411,10.000
Net1,2200,0.199048,0.159440,0.003961,0.008,19.609,10.000
Net1,2400,0.099683,0.059301,0.004038,0.008,21.285,10.000
Net1,2600,0.141007,0.101633,0.003937,0.009,22.951,10.000
Net1,2800,0.080348,0.044252,0.003610,0.008,24.638,10.000
Net1,3000,0.075225,0.037882,0.003734,0.008,26.327,10.000
Net1,3200,0.136736,0.101872,0.003486,0.008,27.999,10.000
Net1,3400,0.069937,0.036627,0.003331,0.011,29.736,10.000
Net1,3600,0.110895,0.078085,0.003281,0.008,31.872,10.000
Net1,3800,0.075153,0.042688,0.003246,0.008,33.542,10.000
Net1,4000,0.086450,0.053922,0.003253,0.008,35.196,10.000
Net1,4200,0.159643,0.126720,0.003292,0.008,36.871,10.000
Net1,4400,0.069943,0.040223,0.002972,0.009,38.527,10.000
Net1,4600,0.084297,0.055010,0.002929,0.010,40.231,10.000
Net1,4800,0.053973,0.023806,0.003017,0.010,42.021,10.000
Net1,5000,0.072333,0.045115,0.002722,0.008,44.122,10.000
Net1,5200,0.084698,0.058745,0.002595,0.008,45.826,10.000
Net1,5400,0.090076,0.063578,0.002650,0.008,47.522,10.000
Net1,5600,0.073254,0.047705,0.002555,0.009,49.204,10.000
Net1,5800,0.152982,0.126511,0.002647,0.009,50.881,10.000
Net1,6000,0.059004,0.033175,0.002583,0.008,52.574,10.000
Net1,6200,0.068193,0.041612,0.002658,0.010,54.426,10.000
Net1,6400,0.061006,0.038389,0.002262,0.008,56.446,10.000
Net1,6600,0.085378,0.061574,0.002380,0.009,58.121,10.000
Net1,6800,0.071070,0.047109,0.002396,0.008,59.812,10.000
Net1,7000,0.046707,0.022947,0.002376,0.008,61.482,10.000
Net1,7200,0.061043,0.037866,0.002318,0.008,63.131,10.000
Net1,7400,0.050075,0.028357,0.002172,0.009,64.809,10.000
Net1,7600,0.044267,0.022681,0.002159,0.010,66.727,10.000
Net1,7800,0.040032,0.020646,0.001939,0.008,68.703,10.000
