net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net11,1,0.008129,0.001729,0.004266,0.019,0.019,1.500
Net11,200,1.183634,0.384914,0.532480,0.023,3.999,1.500
Net11,400,0.716139,0.242581,0.315705,0.019,8.501,1.500
Net11,600,2.021216,1.713218,0.205332,0.019,12.453,1.500
Net11,800,0.877058,0.660104,0.144636,0.019,16.403,1.500
Net11,1000,0.282390,0.117469,0.109947,0.022,20.894,1.500
Net11,1200,0.820675,0.705131,0.077030,0.020,24.868,1.500
Net11,1400,0.168605,0.087693,0.053941,0.019,28.822,1.500
Net11,1600,0.946945,0.874005,0.048627,0.019,33.374,1.500
Net11,1800,0.284401,0.229334,0.036712,0.019,37.355,1.500
Net11,2000,0.263046,0.211049,0.034664,0.019,41.278,1.500
Net11,2200,0.126062,0.084545,0.027678,0.019,45.768,1.500
Net11,2400,2.170026,2.127599,0.028284,0.020,49.887,1.500
Net11,2600,0.073255,0.035868,0.024924,0.028,54.008,1.500
Net11,2800,0.545801,0.510606,0.023464,0.019,58.396,1.500
Net11,3000,0.237067,0.205147,0.021280,0.020,62.406,1.500
Net11,3200,0.461972,0.436972,0.016667,0.023,66.650,1.500
Net11,3400,0.604410,0.577131,0.018186,0.019,70.935,1.500
Net11,3600,0.490223,0.459944,0.020186,0.019,74.911,1.500
Net11,3800,1.160959,1.133797,0.018108,0.033,79.406,1.500
Net11,4000,0.345817,0.308096,0.025147,0.020,83.512,1.500
Net11,4200,0.459786,0.438880,0.013937,0.019,87.495,1.500
Net11,4400,0.150977,0.122064,0.019275,0.020,92.087,1.500
Net11,4600,0.928001,0.911318,0.011122,0.021,96.082,1.500
Net11,4800,0.057746,0.039070,0.012450,0.020,100.071,1.500
Net11,5000,0.158205,0.135700,0.015003,0.020,104.676,1.500
Net11,5200,0.389609,0.374352,0.010171,0.021,108.673,1.500
Net11,5400,0.209488,0.191449,0.012026,0.020,112.671,1.500
Net11,5600,1.355420,1.330101,0.016879,0.020,117.264,1.500
Net11,5800,0.083855,0.069455,0.009600,0.019,121.238,1.500
Net11,6000,0.186393,0.171643,0.009833,0.019,125.256,1.500
Net11,6200,3.385235,3.364717,0.013679,0.019,129.796,1.500
Net11,6400,0.041063,0.028036,0.008685,0.019,133.694,1.500
Net11,6600,0.049468,0.038897,0.007048,0.019,137.591,1.500
Net11,6800,0.040386,0.026159,0.009485,0.018,142.028,1.500
Net11,7000,0.241328,0.229599,0.007819,0.020,145.917,1.500
Net11,7200,0.168360,0.157085,0.007517,0.019,149.809,1.500
Net11,7400,0.045226,0.030932,0.009529,0.019,154.281,1.500
Net11,7600,0.041779,0.031942,0.006558,0.019,158.140,1.500
Net11,7800,0.468764,0.460100,0.005776,0.019,162.025,1.500
Net11,8000,0.116617,0.106372,0.006830,0.019,166.500,1.500
Net11,8200,0.049190,0.040916,0.005516,0.019,170.435,1.500
Net11,8400,0.092259,0.081209,0.007367,0.025,174.374,1.500
Net11,8600,0.034962,0.025838,0.006082,0.019,178.715,1.500
Net11,8800,0.180245,0.170871,0.006249,0.019,182.646,1.500
Net11,9000,0.042676,0.035037,0.005093,0.024,186.737,1.500
Net11,9200,0.035403,0.027443,0.005307,0.019,191.026,1.500
Net11,9400,0.092878,0.084767,0.005407,0.019,194.934,1.500
Net11,9600,0.067079,0.059479,0.005067,0.023,199.078,1.500
Net11,9800,0.023275,0.016057,0.004812,0.019,203.283,1.500
Net11,10000,0.105650,0.098462,0.004792,0.019,207.150,1.500
Net11,10200,0.028331,0.020260,0.005381,0.024,211.343,1.500
Net11,10400,0.028393,0.022254,0.004092,0.019,215.542,1.500
Net11,10600,0.065854,0.059191,0.004441,0.023,219.459,1.500
Net11,10800,0.047298,0.041066,0.004155,0.027,223.776,1.500
Net11,11000,0.030074,0.023218,0.004571,0.019,227.882,1.500
Net11,11200,0.094972,0.088017,0.004637,0.019,231.789,1.500
Net11,11400,0.020635,0.013979,0.004437,0.031,236.177,1.500
Net11,11600,0.058320,0.052394,0.003951,0.018,240.144,1.500
Net11,11800,0.058851,0.052881,0.003980,0.018,244.058,1.500
Net11,12000,0.108962,0.103367,0.003730,0.019,248.546,1.500
Net11,12200,0.014006,0.008360,0.003764,0.019,252.475,1.500
Net11,12400,0.011816,0.006336,0.003654,0.019,256.382,1.500
Net11,12600,0.032099,0.026383,0.003811,0.019,260.858,1.500
Net11,12800,0.012766,0.006955,0.003875,0.019,264.790,1.500
Net11,13000,0.078338,0.072535,0.003869,0.019,268.671,1.500
Net11,13200,0.017930,0.012211,0.003812,0.019,273.172,1.500
Net11,13400,0.015959,0.010880,0.003386,0.019,277.098,1.500
Net11,13600,0.012609,0.007543,0.003377,0.020,280.965,1.500
Net11,13800,0.015255,0.009997,0.003505,0.020,285.438,1.500
Net11,14000,0.013955,0.009231,0.003149,0.019,289.299,1.500
Net11,14200,0.035847,0.030474,0.003582,0.019,293.192,1.500
Net11,14400,0.013851,0.008852,0.003333,0.022,297.671,1.500
Net11,14600,0.010163,0.004874,0.003526,0.019,301.565,1.500
Net11,14800,0.009915,0.004788,0.003418,0.019,305.454,1.500
Net11,15000,0.010571,0.005387,0.003456,0.018,309.898,1.500
Net11,15200,0.010998,0.006000,0.003332,0.019,313.761,1.500
Net11,15400,0.009471,0.004441,0.003354,0.020,317.671,1.500
Net11,15600,0.007919,0.003361,0.003038,0.019,322.099,1.500
Net11,15800,0.006994,0.002396,0.003066,0.023,326.004,1.500
Net11,16000,0.008358,0.003773,0.003057,0.019,329.898,1.500
Net11,16200,0.007933,0.003137,0.003197,0.019,334.337,1.500
Net11,16400,0.006883,0.002240,0.003095,0.019,338.258,1.500
Net11,16600,0.007956,0.003048,0.003272,0.019,342.147,1.500
Net11,16800,0.007263,0.002745,0.003012,0.025,346.599,1.500
Net11,17000,0.007041,0.002494,0.003032,0.022,350.510,1.500
Net11,17200,0.006712,0.001987,0.003150,0.022,354.400,1.500
Net11,17400,0.006348,0.001923,0.002950,0.020,358.828,1.500
Net11,17600,0.006149,0.001766,0.002922,0.019,362.695,1.500
Net11,17800,0.006883,0.002173,0.003139,0.018,366.586,1.500
Net11,18000,0.006115,0.001828,0.002858,0.018,371.024,1.500
Net11,18200,0.006373,0.001604,0.003179,0.019,374.910,1.500
Net11,18400,0.006146,0.001539,0.003071,0.019,378.809,1.500
Net11,18600,0.006149,0.001877,0.002848,0.021,383.215,1.500
Net11,18800,0.006441,0.001744,0.003131,0.018,387.070,1.500
Net11,19000,0.006134,0.001514,0.003080,0.019,390.924,1.500
Net11,19200,0.006646,0.002072,0.003049,0.021,395.355,1.500
Net11,19400,0.006392,0.001720,0.003114,0.019,399.269,1.500
Net11,19600,0.005722,0.001454,0.002846,0.031,403.139,1.500
Net11,19800,0.006016,0.001682,0.002889,0.019,407.516,1.500
Net11,20000,0.005849,0.001474,0.002917,0.019,411.398,1.500
