net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net11(),1,0.015344,0.000404,0.001494,0.020,0.020,10.000
Net11(),200,0.532016,0.252625,0.027939,0.020,3.994,10.000
Net11(),400,0.181921,0.093088,0.008883,0.020,8.640,10.000
Net11(),600,0.205167,0.153701,0.005147,0.023,12.672,10.000
Net11(),800,0.710288,0.638529,0.007176,0.031,16.779,10.000
Net11(),1000,0.780025,0.748424,0.003160,0.019,21.226,10.000
Net11(),1200,0.676936,0.641497,0.003544,0.021,25.193,10.000
Net11(),1400,0.249715,0.213889,0.003583,0.023,29.456,10.000
Net11(),1600,0.271240,0.238427,0.003281,0.019,33.763,10.000
Net11(),1800,0.393547,0.366435,0.002711,0.019,37.754,10.000
Net11(),2000,1.008173,0.969696,0.003848,0.024,42.109,10.000
Net11(),2200,0.142380,0.119801,0.002258,0.019,46.278,10.000
Net11(),2400,0.139713,0.115146,0.002457,0.019,50.304,10.000
Net11(),2600,1.434797,1.393968,0.004083,0.019,54.861,10.000
Net11(),2800,0.302023,0.276911,0.002511,0.019,58.860,10.000
Net11(),3000,0.398212,0.372578,0.002563,0.019,62.857,10.000
Net11(),3200,0.191009,0.170770,0.002024,0.019,67.378,10.000
Net11(),3400,1.861986,1.839581,0.002241,0.019,71.364,10.000
Net11(),3600,0.084770,0.065288,0.001948,0.020,75.349,10.000
Net11(),3800,0.152986,0.127581,0.002540,0.019,79.917,10.000
Net11(),4000,0.223408,0.192094,0.003131,0.019,83.905,10.000
Net11(),4200,0.126550,0.106680,0.001987,0.020,87.967,10.000
Net11(),4400,0.057060,0.040631,0.001643,0.019,92.524,10.000
Net11(),4600,0.631588,0.592962,0.003863,0.019,96.471,10.000
Net11(),4800,0.119691,0.101187,0.001850,0.019,100.450,10.000
Net11(),5000,0.357681,0.326591,0.003109,0.019,104.989,10.000
Net11(),5200,0.077399,0.061548,0.001585,0.020,109.009,10.000
Net11(),5400,0.206526,0.188540,0.001799,0.034,113.186,10.000
Net11(),5600,0.317822,0.291556,0.002627,0.019,117.572,10.000
Net11(),5800,0.069312,0.053401,0.001591,0.019,121.530,10.000
Net11(),6000,0.844080,0.821429,0.002265,0.024,125.882,10.000
Net11(),6200,0.112905,0.095848,0.001706,0.019,130.094,10.000
Net11(),6400,0.202763,0.187600,0.001516,0.019,134.096,10.000
Net11(),6600,0.150643,0.135062,0.001558,0.031,138.580,10.000
Net11(),6800,0.162147,0.145805,0.001634,0.019,142.601,10.000
Net11(),7000,0.155160,0.138925,0.001624,0.019,146.626,10.000
Net11(),7200,0.036848,0.022323,0.001453,0.020,151.148,10.000
Net11(),7400,0.188954,0.171254,0.001770,0.020,155.174,10.000
Net11(),7600,0.294362,0.279667,0.001470,0.019,159.160,10.000
Net11(),7800,1.114214,1.097510,0.001670,0.023,163.682,10.000
Net11(),8000,0.018085,0.005875,0.001221,0.019,167.733,10.000
Net11(),8200,0.164543,0.150267,0.001428,0.021,171.751,10.000
Net11(),8400,0.103192,0.088446,0.001475,0.019,176.359,10.000
Net11(),8600,0.333215,0.316943,0.001627,0.019,180.351,10.000
Net11(),8800,1.076980,1.056675,0.002031,0.020,184.383,10.000
Net11(),9000,0.040015,0.029082,0.001093,0.019,188.939,10.000
Net11(),9200,0.110046,0.098229,0.001182,0.020,192.936,10.000
Net11(),9400,0.085177,0.069187,0.001599,0.026,197.027,10.000
Net11(),9600,0.049006,0.037994,0.001101,0.019,201.427,10.000
Net11(),9800,0.232162,0.220148,0.001201,0.019,205.452,10.000
Net11(),10000,0.038000,0.027907,0.001009,0.024,209.701,10.000
Net11(),10200,0.346847,0.329678,0.001717,0.020,214.046,10.000
Net11(),10400,0.020078,0.010199,0.000988,0.019,218.011,10.000
Net11(),10600,0.040027,0.030884,0.000914,0.025,222.449,10.000
Net11(),10800,0.038259,0.029756,0.000850,0.019,226.530,10.000
Net11(),11000,0.137892,0.123935,0.001396,0.024,230.525,10.000
Net11(),11200,0.152785,0.143238,0.000955,0.019,235.081,10.000
Net11(),11400,0.147800,0.137642,0.001016,0.019,239.051,10.000
Net11(),11600,0.361959,0.343787,0.001817,0.020,243.093,10.000
Net11(),11800,0.090828,0.082529,0.000830,0.019,247.640,10.000
Net11(),12000,0.922124,0.912179,0.000995,0.020,251.691,10.000
Net11(),12200,0.018505,0.010464,0.000804,0.019,255.695,10.000
Net11(),12400,0.128425,0.120069,0.000836,0.019,260.241,10.000
Net11(),12600,0.048657,0.041432,0.000722,0.019,264.231,10.000
Net11(),12800,0.070887,0.063592,0.000730,0.019,268.208,10.000
Net11(),13000,0.088220,0.079641,0.000858,0.020,272.786,10.000
Net11(),13200,0.105681,0.097030,0.000865,0.019,276.782,10.000
Net11(),13400,0.114485,0.107871,0.000661,0.027,280.759,10.000
Net11(),13600,0.070141,0.064039,0.000610,0.020,285.265,10.000
Net11(),13800,0.078507,0.070897,0.000761,0.021,289.252,10.000
Net11(),14000,0.099312,0.093654,0.000566,0.025,293.418,10.000
Net11(),14200,0.332423,0.325937,0.000649,0.019,297.807,10.000
Net11(),14400,0.071654,0.065334,0.000632,0.021,301.810,10.000
Net11(),14600,0.112388,0.106034,0.000635,0.032,306.248,10.000
Net11(),14800,0.014076,0.008229,0.000585,0.019,310.450,10.000
Net11(),15000,0.054169,0.048802,0.000537,0.019,314.437,10.000
Net11(),15200,0.016305,0.010740,0.000557,0.019,318.979,10.000
Net11(),15400,0.014555,0.009893,0.000466,0.019,323.113,10.000
Net11(),15600,0.010345,0.005419,0.000493,0.019,327.125,10.000
Net11(),15800,0.052446,0.048447,0.000400,0.019,331.714,10.000
Net11(),16000,0.050712,0.044468,0.000624,0.020,335.709,10.000
Net11(),16200,0.009389,0.004920,0.000447,0.019,339.705,10.000
Net11(),16400,0.119893,0.114694,0.000520,0.021,344.249,10.000
Net11(),16600,0.035793,0.031265,0.000453,0.019,348.248,10.000
Net11(),16800,0.013534,0.008539,0.000500,0.020,352.264,10.000
Net11(),17000,0.012440,0.008708,0.000373,0.020,356.815,10.000
Net11(),17200,0.080737,0.074558,0.000618,0.020,360.815,10.000
Net11(),17400,0.091530,0.085870,0.000566,0.019,364.800,10.000
Net11(),17600,0.095822,0.091998,0.000382,0.020,369.325,10.000
Net11(),17800,0.093946,0.090231,0.000372,0.019,373.311,10.000
Net11(),18000,0.029690,0.026308,0.000338,0.028,377.415,10.000
Net11(),18200,0.014710,0.011011,0.000370,0.020,381.815,10.000
Net11(),18400,0.109261,0.104247,0.000501,0.019,385.821,10.000
Net11(),18600,0.022024,0.019142,0.000288,0.024,390.096,10.000
Net11(),18800,0.024195,0.020952,0.000324,0.020,394.333,10.000
Net11(),19000,0.250469,0.247569,0.000290,0.019,398.312,10.000
Net11(),19200,0.010875,0.007769,0.000311,0.020,402.858,10.000
Net11(),19400,0.009844,0.007204,0.000264,0.019,406.834,10.000
Net11(),19600,0.102571,0.097584,0.000499,0.019,410.850,10.000
Net11(),19800,0.055206,0.052512,0.000269,0.032,415.409,10.000
Net11(),20000,0.037076,0.034307,0.000277,0.019,419.365,10.000
Net11(),20200,0.011480,0.008987,0.000249,0.020,423.387,10.000
Net11(),20400,0.031168,0.028608,0.000256,0.019,427.946,10.000
Net11(),20600,0.198837,0.195603,0.000323,0.033,431.943,10.000
Net11(),20800,0.014484,0.012476,0.000201,0.019,435.905,10.000
Net11(),21000,0.061363,0.058975,0.000239,0.020,440.449,10.000
Net11(),21200,0.026790,0.024781,0.000201,0.027,444.469,10.000
Net11(),21400,0.009391,0.007286,0.000211,0.020,448.463,10.000
Net11(),21600,0.056303,0.053470,0.000283,0.019,453.031,10.000
Net11(),21800,0.159266,0.157041,0.000223,0.019,457.019,10.000
Net11(),22000,0.009828,0.008021,0.000181,0.026,461.061,10.000
Net11(),22200,0.077051,0.073896,0.000315,0.019,465.533,10.000
Net11(),22400,0.023304,0.021560,0.000174,0.020,469.523,10.000
Net11(),22600,0.013105,0.011398,0.000171,0.027,473.735,10.000
Net11(),22800,0.006983,0.005419,0.000156,0.020,478.114,10.000
Net11(),23000,0.030555,0.029126,0.000143,0.019,482.145,10.000
Net11(),23200,0.008582,0.007249,0.000133,0.032,486.619,10.000
Net11(),23400,0.006031,0.004557,0.000147,0.022,490.821,10.000
Net11(),23600,0.109921,0.108498,0.000142,0.019,494.874,10.000
Net11(),23800,0.021970,0.020638,0.000133,0.020,499.411,10.000
Net11(),24000,0.035214,0.033884,0.000133,0.019,503.387,10.000
Net11(),24200,0.118977,0.117392,0.000158,0.019,507.400,10.000
Net11(),24400,0.010838,0.009738,0.000110,0.019,511.971,10.000
Net11(),24600,0.161195,0.159247,0.000195,0.019,515.994,10.000
Net11(),24800,0.004756,0.003766,0.000099,0.019,519.972,10.000
Net11(),25000,0.051631,0.050147,0.000148,0.019,524.525,10.000
Net11(),25200,0.067786,0.066029,0.000176,0.020,528.524,10.000
Net11(),25400,0.021152,0.019818,0.000133,0.019,532.548,10.000
Net11(),25600,0.008441,0.007493,0.000095,0.020,537.163,10.000
Net11(),25800,0.009241,0.008293,0.000095,0.021,541.197,10.000
Net11(),26000,0.028549,0.027562,0.000099,0.028,545.285,10.000
Net11(),26200,0.026758,0.025559,0.000120,0.019,549.761,10.000
Net11(),26400,0.013612,0.012770,0.000084,0.020,553.764,10.000
