net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net11(),1,2597.207520,2597.207275,0.003235,0.818,0.818,0.100
Net11(),200,6.523490,6.412889,1.106011,0.019,4.830,0.100
Net11(),400,1.966159,1.861555,1.046045,0.019,8.807,0.100
Net11(),600,2.006166,1.907631,0.985348,0.019,13.323,0.100
Net11(),1,2597.021240,2597.020996,0.003023,0.024,0.024,0.100
Net11(),200,92.490555,92.272964,2.175901,0.019,3.995,0.100
Net11(),400,2.798896,2.665884,1.330120,0.019,7.993,0.100
Net11(),600,1.377007,1.259691,1.173156,0.020,12.523,0.100
Net11(),800,8.709331,8.602984,1.063462,0.020,16.508,0.100
Net11(),1000,5.152777,5.049845,1.029326,0.029,20.494,0.100
Net11(),1200,0.416077,0.331262,0.848154,0.020,25.039,0.100
Net11(),1400,2.141754,2.060376,0.813780,0.019,29.013,0.100
Net11(),1600,9.384467,9.328579,0.558879,0.020,33.004,0.100
Net11(),1800,0.412604,0.361823,0.507810,0.019,37.543,0.100
Net11(),2000,0.388045,0.341535,0.465103,0.026,41.570,0.100
Net11(),2200,0.664022,0.616975,0.470464,0.029,45.624,0.100
Net11(),2400,0.979693,0.931919,0.477741,0.020,50.073,0.100
Net11(),2600,15.273213,15.230135,0.430782,0.019,54.067,0.100
Net11(),2800,10.499854,10.454041,0.458140,0.024,58.316,0.100
Net11(),3000,0.669608,0.629892,0.397154,0.020,62.606,0.100
Net11(),3200,22.667339,22.627415,0.399247,0.019,66.595,0.100
Net11(),3400,0.155873,0.112898,0.429747,0.032,71.058,0.100
Net11(),3600,0.202123,0.159046,0.430769,0.019,75.185,0.100
Net11(),3800,0.164406,0.125817,0.385894,0.019,79.212,0.100
Net11(),4000,0.181600,0.142077,0.395225,0.020,83.791,0.100
Net11(),4200,10.971333,10.934057,0.372758,0.023,87.832,0.100
Net11(),4400,1.053572,1.014046,0.395262,0.020,91.894,0.100
Net11(),4600,0.224742,0.186990,0.377524,0.028,96.489,0.100
Net11(),4800,0.590679,0.553281,0.373977,0.021,100.529,0.100
Net11(),5000,0.601390,0.563834,0.375554,0.019,104.571,0.100
Net11(),5200,0.540719,0.503529,0.371896,0.020,109.076,0.100
Net11(),5400,0.717501,0.680691,0.368101,0.031,113.067,0.100
Net11(),5600,22.375713,22.333082,0.426318,0.020,117.048,0.100
Net11(),5800,7.290764,7.253366,0.373986,0.024,121.647,0.100
Net11(),6000,0.500948,0.466304,0.346446,0.020,125.625,0.100
Net11(),6200,0.930986,0.894450,0.365357,0.027,129.672,0.100
Net11(),6400,1.065298,1.030588,0.347096,0.019,134.198,0.100
Net11(),6600,0.333790,0.297919,0.358707,0.019,138.161,0.100
Net11(),6800,0.365439,0.328460,0.369789,0.028,142.380,0.100
Net11(),7000,0.141376,0.107844,0.335324,0.019,146.695,0.100
Net11(),7200,0.222637,0.186150,0.364873,0.019,150.651,0.100
Net11(),7400,5.147674,5.113396,0.342777,0.032,154.991,0.100
Net11(),7600,1.167060,1.133266,0.337943,0.019,159.231,0.100
Net11(),7800,1.376399,1.342697,0.337015,0.019,163.246,0.100
Net11(),8000,0.420828,0.386256,0.345715,0.019,167.801,0.100
Net11(),8200,1.171108,1.136413,0.346950,0.020,171.765,0.100
Net11(),8400,3.166914,3.129708,0.372058,0.019,175.736,0.100
Net11(),8600,1.351592,1.318051,0.335403,0.019,180.349,0.100
Net11(),8800,0.287295,0.253846,0.334490,0.020,184.322,0.100
Net11(),9000,0.434737,0.401423,0.333145,0.020,188.329,0.100
Net11(),9200,0.082016,0.048801,0.332153,0.019,192.877,0.100
Net11(),9400,0.181461,0.150577,0.308840,0.019,196.867,0.100
Net11(),9600,0.680034,0.649574,0.304598,0.019,200.864,0.100
Net11(),9800,0.290899,0.260246,0.306525,0.019,205.418,0.100
Net11(),10000,0.334752,0.303987,0.307649,0.019,209.413,0.100
Net11(),10200,0.284616,0.253030,0.315855,0.019,213.372,0.100
Net11(),10400,0.064347,0.034878,0.294686,0.019,217.896,0.100
Net11(),10600,0.097567,0.067484,0.300832,0.020,221.904,0.100
Net11(),10800,1.214746,1.187001,0.277456,0.027,226.079,0.100
Net11(),11000,2.927657,2.898028,0.296283,0.019,230.543,0.100
Net11(),11200,1.832727,1.803493,0.292339,0.020,234.547,0.100
Net11(),11400,0.469838,0.443816,0.260219,0.026,238.946,0.100
Net11(),11600,0.106464,0.078294,0.281702,0.019,243.206,0.100
Net11(),11800,2.205729,2.178304,0.274254,0.019,247.175,0.100
Net11(),12000,0.341168,0.314269,0.268988,0.033,251.675,0.100
Net11(),12200,0.226759,0.200485,0.262737,0.019,255.716,0.100
Net11(),12400,0.735718,0.710184,0.255339,0.019,259.746,0.100
Net11(),12600,0.582126,0.556717,0.254092,0.019,264.303,0.100
Net11(),12800,1.326704,1.303464,0.232397,0.021,268.293,0.100
Net11(),13000,0.489097,0.464510,0.245870,0.019,272.279,0.100
Net11(),13200,0.524869,0.500698,0.241711,0.020,276.801,0.100
Net11(),13400,0.047682,0.022126,0.255555,0.022,280.821,0.100
Net11(),13600,0.450635,0.427346,0.232888,0.019,284.803,0.100
Net11(),13800,0.879438,0.856008,0.234299,0.020,289.337,0.100
Net11(),14000,0.173910,0.149794,0.241160,0.019,293.327,0.100
Net11(),14200,1.397930,1.374793,0.231367,0.019,297.329,0.100
Net11(),14400,0.632896,0.610316,0.225798,0.019,301.852,0.100
Net11(),14600,0.155394,0.133589,0.218054,0.019,305.818,0.100
Net11(),14800,1.219309,1.196465,0.228441,0.020,309.791,0.100
Net11(),15000,0.128645,0.107435,0.212105,0.020,314.331,0.100
Net11(),15200,0.056165,0.034661,0.215038,0.023,318.335,0.100
Net11(),15400,0.532951,0.512505,0.204456,0.025,322.579,0.100
Net11(),15600,0.312793,0.289915,0.228778,0.021,326.944,0.100
Net11(),15800,0.317787,0.297927,0.198602,0.019,330.938,0.100
Net11(),16000,0.088741,0.068710,0.200313,0.028,335.230,0.100
Net11(),16200,0.053856,0.035332,0.185244,0.020,339.434,0.100
Net11(),16400,0.160900,0.140598,0.203018,0.019,343.448,0.100
Net11(),16600,1.336359,1.316860,0.194986,0.019,347.968,0.100
Net11(),16800,0.087894,0.069462,0.184312,0.020,351.952,0.100
Net11(),17000,1.924433,1.906149,0.182836,0.025,355.929,0.100
Net11(),17200,0.064557,0.044353,0.202041,0.020,360.470,0.100
Net11(),17400,0.453535,0.434971,0.185644,0.019,364.491,0.100
Net11(),17600,0.740515,0.722709,0.178059,0.019,368.467,0.100
Net11(),17800,0.089690,0.072640,0.170501,0.019,373.007,0.100
Net11(),18000,0.148652,0.130647,0.180054,0.019,376.985,0.100
Net11(),18200,0.358043,0.342588,0.154548,0.019,380.976,0.100
Net11(),18400,0.441006,0.424687,0.163192,0.019,385.535,0.100
Net11(),18600,0.270187,0.254775,0.154123,0.020,389.512,0.100
Net11(),18800,0.053476,0.037620,0.158552,0.019,393.485,0.100
Net11(),19000,0.849452,0.832806,0.166465,0.019,398.026,0.100
Net11(),19200,0.265022,0.250228,0.147940,0.019,402.150,0.100
Net11(),19400,0.787088,0.770860,0.162282,0.025,406.355,0.100
Net11(),19600,0.052295,0.037612,0.146831,0.019,410.717,0.100
Net11(),19800,0.046787,0.031688,0.150983,0.019,414.673,0.100
Net11(),20000,0.288921,0.275119,0.138015,0.026,418.985,0.100
Net11(),20200,0.055938,0.041122,0.148152,0.019,423.223,0.100
Net11(),20400,0.093786,0.079334,0.144512,0.019,427.204,0.100
