net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net11(),18000,0.090425,0.084518,0.005907,0.020,376.858,1.000
Net11(),18200,0.037029,0.030029,0.007000,0.035,381.360,1.000
Net11(),18400,0.094897,0.089051,0.005846,0.020,385.474,1.000
Net11(),18600,0.028194,0.021446,0.006747,0.020,389.481,1.000
Net11(),18800,0.058276,0.051876,0.006400,0.019,394.023,1.000
Net11(),19000,0.257746,0.252205,0.005541,0.019,398.010,1.000
Net11(),19200,0.010059,0.004046,0.006013,0.020,402.003,1.000
Net11(),19400,0.076734,0.071133,0.005601,0.021,406.595,1.000
Net11(),19600,0.036863,0.031678,0.005185,0.019,410.612,1.000
Net11(),19800,0.405831,0.399196,0.006635,0.020,414.596,1.000
Net11(),20000,0.013310,0.008300,0.005010,0.019,419.135,1.000
Net11(),20200,0.013123,0.007700,0.005423,0.019,423.115,1.000
Net11(),20400,0.728955,0.718715,0.010240,0.019,427.097,1.000
Net11(),20600,0.009777,0.004494,0.005283,0.019,431.627,1.000
Net11(),20800,0.036147,0.031547,0.004600,0.020,435.649,1.000
Net11(),21000,0.293914,0.288290,0.005624,0.020,439.673,1.000
Net11(),21200,0.053779,0.048977,0.004802,0.019,444.184,1.000
Net11(),21400,0.055588,0.050972,0.004617,0.019,448.170,1.000
Net11(),21600,0.015471,0.010662,0.004809,0.029,452.410,1.000
Net11(),21800,0.135928,0.131366,0.004563,0.020,456.759,1.000
Net11(),22000,1.293424,1.283683,0.009740,0.021,460.731,1.000
Net11(),22200,0.008301,0.002819,0.005482,0.024,465.007,1.000
Net11(),22400,0.007994,0.003699,0.004295,0.019,469.279,1.000
Net11(),22600,0.039509,0.035494,0.004014,0.019,473.264,1.000
Net11(),22800,0.021150,0.016390,0.004760,0.025,477.793,1.000
Net11(),23000,0.073225,0.068891,0.004334,0.019,481.782,1.000
Net11(),23200,0.020858,0.016743,0.004115,0.020,485.813,1.000
Net11(),23400,0.012036,0.007535,0.004501,0.019,490.388,1.000
Net11(),23600,0.098080,0.093790,0.004290,0.019,494.387,1.000
Net11(),23800,0.052364,0.047666,0.004698,0.019,498.378,1.000
Net11(),24000,0.026788,0.022700,0.004089,0.019,502.945,1.000
Net11(),24200,0.065403,0.061769,0.003634,0.022,506.938,1.000
Net11(),24400,0.010215,0.005857,0.004357,0.022,510.920,1.000
Net11(),24600,0.014196,0.010369,0.003828,0.019,515.468,1.000
Net11(),24800,0.009672,0.006086,0.003586,0.020,519.444,1.000
Net11(),25000,0.010411,0.006546,0.003865,0.024,523.413,1.000
Net11(),25200,0.007713,0.004068,0.003645,0.021,527.937,1.000
Net11(),25400,0.026409,0.022919,0.003490,0.020,531.930,1.000
Net11(),25600,0.008395,0.004869,0.003526,0.026,536.032,1.000
Net11(),25800,0.011400,0.007906,0.003494,0.020,540.468,1.000
Net11(),26000,0.007522,0.004019,0.003503,0.020,544.465,1.000
Net11(),26200,0.044299,0.040886,0.003413,0.024,548.706,1.000
Net11(),26400,0.105055,0.101719,0.003337,0.019,553.025,1.000
Net11(),26600,0.020634,0.017260,0.003374,0.021,557.016,1.000
Net11(),26800,0.012817,0.009382,0.003435,0.031,561.513,1.000
Net11(),27000,0.007982,0.004658,0.003324,0.019,565.589,1.000
Net11(),27200,0.089875,0.086569,0.003306,0.020,569.629,1.000
Net11(),27400,0.091351,0.088111,0.003240,0.019,574.206,1.000
Net11(),27600,0.019896,0.016973,0.002924,0.019,578.211,1.000
Net11(),27800,0.010918,0.007898,0.003020,0.019,582.180,1.000
Net11(),28000,0.054456,0.051329,0.003127,0.019,586.725,1.000
Net11(),28200,0.006185,0.003181,0.003004,0.020,590.772,1.000
Net11(),28400,0.005320,0.002387,0.002933,0.019,594.766,1.000
Net11(),28600,0.027912,0.025102,0.002810,0.020,599.371,1.000
Net11(),28800,0.025397,0.022471,0.002926,0.022,603.422,1.000
Net11(),29000,0.009642,0.006841,0.002802,0.020,607.428,1.000
Net11(),29200,0.066155,0.063167,0.002988,0.019,611.935,1.000
Net11(),29400,0.042329,0.039541,0.002788,0.020,615.918,1.000
Net11(),29600,0.019610,0.017015,0.002595,0.025,620.067,1.000
Net11(),29800,0.009719,0.006902,0.002817,0.020,624.441,1.000
Net11(),30000,0.018622,0.015651,0.002970,0.021,628.465,1.000
Net11(),30200,0.005272,0.002602,0.002670,0.024,632.716,1.000
Net11(),30400,0.023701,0.020982,0.002719,0.019,636.993,1.000
Net11(),30600,0.007625,0.004980,0.002646,0.020,640.971,1.000
Net11(),30800,0.006508,0.004030,0.002478,0.031,645.385,1.000
Net11(),31000,0.006911,0.004088,0.002823,0.019,649.620,1.000
Net11(),31200,0.014904,0.012266,0.002637,0.020,653.596,1.000
Net11(),31400,0.016425,0.013787,0.002638,0.019,658.116,1.000
Net11(),31600,0.015610,0.012943,0.002667,0.019,662.100,1.000
